
 ID      PARA1  RISE  COUN  DURATION AMP PCNTS  ABS-ENERGY
  1 10965.3008    26    48       320  76     5  14.753E+03
  1 10965.3008     1    46       296  84     1  76.130E+03
  1 11035.4932    25     3        52  51     2 219.848E+00
  1 11035.4932    18    27       148  57     6 642.884E+00
  1 11035.4932    79    47       190  60    26   2.275E+03
  1 11035.4932     5    59       461  80     4  59.442E+03
  1 11084.3232     4    55       259  77     3  13.800E+03
  1 11084.3232     1    38       233  69     2   4.802E+03
  1 11084.3232    10    31       156  62     6 814.895E+00
  1 11084.3232    26    12        44  54     9 113.203E+00
  1 11142.3076    27    63       438  80    13  54.767E+03
  1 11142.3076    21    45       211  68     8   5.710E+03
  1 11142.3076     1    17        56  56     2 244.576E+00
  1 11142.3076    10    35       177  69     6   3.476E+03
  1 11206.3965    41    66       371  67    16   7.616E+03
  1 11206.3965     3    27       136  72     2   3.210E+03
  1 11206.3965    11    29        83  61     6   1.089E+03
  1 11206.3965    19    60       310  74     8  34.852E+03
  1 11258.2783    26    12       409  54     2   1.057E+03
  1 11258.2783     1    50       234  74     2  12.912E+03
  1 11258.2783     2    66       570  81     2 112.468E+03
  1 11328.4707    23    44       171  65    12   1.514E+03
  1 11328.4707     5    48       429  76     4  15.847E+03
  1 11328.4707     6    88      1443  95     3   1.961E+06
  1 11328.4707    16    56       474  74     7  15.562E+03
  1 11377.2998     4    34       117  64     3   2.029E+03
  1 11377.2998     6    49       169  70     4   7.166E+03
  1 11377.2998    33    59       402  74    13  41.950E+03
  1 11377.2998     9    53       398  74     6  10.808E+03
  1 11404.7666     3    66       484  73     2  17.006E+03
  1 11404.7666    14    58       231  77     9  19.222E+03
  1 11404.7666    10    65       375  77     6  40.629E+03
  1 11404.7666    44    50       184  66    18   4.570E+03
  1 11484.1152    19    90       434  84    12 264.988E+03
  1 11484.1152     1    95       891  89     1 400.364E+03
  1 11484.1152     3    36       313  67     2   5.151E+03
  1 11484.1152     1     7        34  50     1  47.356E+00
  1 11532.9443    72    98      1390  88    26 797.699E+03
  1 11532.9443    21    47       241  69     8   9.935E+03
  1 11532.9443    25   130      1364  84     8 228.335E+03
  1 11532.9443     9    47       211  67     5   7.805E+03
  1 11581.7754    27    85       923  84     9 379.685E+03
  1 11581.7754     5    77       429  91     3 676.723E+03
  1 11581.7754    19    58       311  68     9  12.776E+03
  1 11581.7754     9    43       250  75     5  19.146E+03
  1 11645.8633     1    16       769  63     1   3.480E+03
  1 11645.8633     2    40       669  73     1  15.853E+03
  1 11645.8633    23    19        82  54     7 255.293E+00
  1 11645.8633    24    64       631  75    11  32.449E+03
  1 11719.1074    61    25       635  63     5   7.291E+03
  1 11719.1074    76    75       554  72    15  13.269E+03
  1 11719.1074     6    51       212  81     4  35.711E+03
  1 11719.1074    37     7       155  54     3 537.806E+00
  1 11746.5742     3    60       684  80     2  72.493E+03
  1 11746.5742    61     4        84  48     3 113.363E+00
  1 11746.5742    34    38       138  76     7  10.726E+03
  1 11816.7676    15    38       170  68     8   4.160E+03
  1 11816.7676     2     2        11  46     2  17.062E+00
  1 11816.7676    15    29       156  57     7 475.209E+00
  1 11816.7676   194   113       619  77    57 102.874E+03
  1 11865.5967    42     7        59  49     5  84.122E+00
  1 11865.5967    49     3       143  51     2 243.687E+00
  1 11865.5967    23    34       162  62     9   1.205E+03
  1 11865.5967     9     1         9  46     1   9.865E+00
  1 11917.4775     1    13        46  57     1 182.921E+00
  1 11917.4775     1    10        49  56     1 124.712E+00
  1 11917.4775   174   106      1047  76    45  70.225E+03
  1 11917.4775     8    17       107  60     5 693.232E+00
  1 11972.4121     9    53       473  76     5  37.898E+03
  1 11972.4121     6    86       490  74     4  17.017E+03
  1 11972.4121     4    52       237  65     2   3.360E+03
  1 12036.5000    98     8       197  54     6 461.375E+00
  1 12036.5000     2    39       240  71     2   5.417E+03
  1 12036.5000    26    92      1086  92     9   1.879E+06
  1 12036.5000   636   102      1168  86    36 210.269E+03
  1 12070.0703    94    25       581  58    10   2.802E+03
  1 12070.0703    14    41       161  61     8   1.848E+03
  1 12070.0703     9    82       565  86     5 276.534E+03
  1 12070.0703     4     8        43  52     3  74.724E+00
  1 12118.8994    88    45       181  64    20   1.541E+03
  1 12118.8994     1    28       788  62     1   6.346E+03
  1 12118.8994    33    59       429  74    13  21.778E+03
  1 12118.8994    10    50       360  74     6  14.840E+03
  1 12207.4043    27    68       451  75     9  41.780E+03
  1 12207.4043     5    44       211  68     4   3.096E+03
  1 12207.4043    48    77       362  72    19  32.138E+03
  1 12207.4043     1    53       355  83     2  73.035E+03
  1 12234.8701     1    50       589  82     1 108.708E+03
  1 12234.8701    10    53       240  73     5  13.791E+03
  1 12234.8701     7    32       365  69     3   4.445E+03
  1 12234.8701     9   101      1302  84     4 229.928E+03
  1 12305.0635    51    28       123  64    19   2.257E+03
  1 12305.0635    28    45       204  69    15   3.482E+03
  1 12305.0635    24    77       672  75    10  73.488E+03
  1 12305.0635     7   100       896  89     4 759.024E+03
  1 12353.8926    30     6       206  56     2 833.266E+00
  1 12353.8926     6    67       683  86     4 309.309E+03
  1 12353.8926    24    51       225  69    10   6.699E+03
  1 12353.8926    67     3       132  48     2 177.398E+00
  1 12430.1885     3   103       559  75     2  53.146E+03
  1 12430.1885     2    42       261  70     2   6.626E+03
  1 12430.1885    25    45       181  62    14   1.739E+03
  1 12430.1885     1    29       128  71     2   3.148E+03
  1 12475.9678   100    30       184  71    10   3.621E+03
  1 12475.9678    28    72       768  77     9 114.005E+03
  1 12475.9678     4    37       211  68     4   2.780E+03
  1 12475.9678    18    56       321  67    10   7.478E+03
  1 12549.2109     1     1        18  47     1  42.119E+00
  1 12549.2109     1    41       271  67     1   3.106E+03
  1 12549.2109     1    59       370  78     1  65.519E+03
  1 12549.2109    21    65       349  69     9   7.160E+03
  1 12598.0410    12    73       631  81     6  73.239E+03
  1 12598.0410     1    27       224  63     1   1.818E+03
  1 12598.0410    63     4       132  47     2 152.653E+00
  1 12598.0410     3    93       941  86     2 313.410E+03
  1 12646.8711    26    60       339  72    11  19.245E+03
  1 12646.8711     7    36       206  62     5   1.188E+03
  1 12646.8711     9    38       258  78     5  19.751E+03
  1 12646.8711    28    52       551  72    13  12.210E+03
  1 12698.7520    64    61       199  73    22   9.098E+03
  1 12698.7520    33    45       277  70    12  11.695E+03
  1 12698.7520     1     1         4  47     1  14.611E+00
  1 12698.7520    47    39       123  58    18   1.117E+03
  1 12750.6338     5    36       224  67     4   4.492E+03
  1 12750.6338     2     1         2  46     1   7.475E+00
  1 12750.6338    33   109      1024  89    12 956.774E+03
  1 12750.6338    75     4        89  51     3 257.025E+00
  1 12802.5146    56    45       179  61    20   2.388E+03
  1 12802.5146    10    87      1115  87     4 531.981E+03
  1 12802.5146     6    29       151  57     4 699.070E+00
  1 12802.5146   638   123      1324  75    84  45.854E+03
  1 12851.3447    41     4        61  51     3 156.671E+00
  1 12851.3447    10   138       899  80     5  87.302E+03
  1 12851.3447     1     2       113  50     1 103.141E+00
  1 12851.3447   127    82       432  76    39  44.823E+03
  1 12915.4336    11    41       182  71     6   5.353E+03
  1 12915.4336   227    96       540  69    50  14.523E+03
  1 12915.4336    16    50       242  79     7  37.728E+03
  1 12915.4336    16     1       242  45     1  37.728E+03
  1 12988.6777    20    50       227  68    11   6.938E+03
  1 12988.6777    21   111       897  77    10  99.411E+03
  1 12988.6777     5    42       150  63     4   1.448E+03
  1 12988.6777     8    79       608  87     4 203.683E+03
  1 13037.5078     1     1         1  47     1   3.356E+00
  1 13037.5078    28   117       996  78    11  99.615E+03
  1 13037.5078     1    50       572  68     1   9.551E+03
  1 13037.5078     3    57       237  66     3   5.011E+03
  1 13086.3369    21    70      1363  85     6 301.748E+03
  1 13086.3369    29    55       306  73    13  22.243E+03
  1 13086.3369     4    47       365  83     2  67.617E+03
  1 13086.3369     7    40       372  67     2   7.848E+03
  1 13135.1660    10    55       281  78     5  25.259E+03
  1 13135.1660     9    64       338  78     5  94.099E+03
  1 13135.1660     8    46       210  78     5  21.775E+03
  1 13135.1660    24    32       158  60    11 851.873E+00
  1 13183.9971    42    69       632  81    14 180.874E+03
  1 13183.9971     9    47       212  68     5   7.423E+03
  1 13183.9971     8   145       898  83     4 184.458E+03
  1 13232.8262     4    97      1240  91     2 659.467E+03
  1 13232.8262     1    27        79  61     1   1.001E+03
  1 13232.8262     1    63       512  72     1  23.379E+03
  1 13232.8262    26    73       446  78    10  87.379E+03
  1 13290.8105    81    66       557  71    31  21.821E+03
  1 13290.8105     3    54       535  71     2  31.023E+03
  1 13290.8105    38    34       114  61    15   1.564E+03
  1 13290.8105     1     1         3  48     1  13.815E+00
  1 13290.8105    49    49       157  64    20   3.174E+03
  1 13290.8105     3    39       157  68     3   3.290E+03
  1 13290.8105     5    50       313  70     4  13.201E+03
  1 13290.8105    49   115       889  81    19 247.057E+03
  1 13260.2930     9    41       156  64     5   2.455E+03
  1 13260.2930     7    21        86  63     4 513.426E+00
  1 13260.2930     2    34       126  68     2   2.274E+03
  1 13257.2412     2    82       431  78     2  21.193E+03
  1 13257.2412     8    35       152  64     5   2.221E+03
  1 13257.2412    31    73       670  81    14 150.856E+03
  1 13257.2412     1    28        91  69     1   4.818E+03
  1 13241.9814    21    44       590  69     6  19.545E+03
  1 13241.9814    11    68       838  82     6 206.728E+03
  1 13241.9814     1    72       651  99     1   6.400E+06
  1 13241.9814     3    62       628  79     2  81.142E+03
  1 13235.8779     5    48       220  71     4  11.540E+03
  1 13235.8779     1     1        10  51     1  18.743E+00
  1 13235.8779    21    61       616  80    10  69.404E+03
  1 13235.8779    15    56       307  69     6   6.836E+03
